iso3_country,country_name,year,sector,sector_clean,emissions
BLR,BLR,2022,mineral-extraction,Mineral Extraction,34739.45355077548
BLR,BLR,2022,power,Power,26169510.638803583
BLR,BLR,2022,transportation,Transportation,16368400.862837328
BLR,BLR,2022,waste,Waste,6115036.106256947
BLR,BLR,2023,agriculture,Agriculture,62336022.06689226
BLR,BLR,2023,buildings,Buildings,7481289.851919999
BLR,BLR,2023,fluorinated-gases,Fluorinated Gases,79595.09219999996
BLR,BLR,2023,fossil-fuel-operations,Fossil Fuel Operations,5694845.944164096
BLR,BLR,2023,manufacturing,Manufacturing,8286978.793290616
BLR,BLR,2023,mineral-extraction,Mineral Extraction,32813.470575398416
BLR,BLR,2023,power,Power,23978019.81256168
BLR,BLR,2023,transportation,Transportation,16522153.663409423
BLR,BLR,2023,waste,Waste,6165811.00769312
BLR,BLR,2024,agriculture,Agriculture,62379247.56728514
BLR,BLR,2024,buildings,Buildings,7531706.964401999
BLR,BLR,2024,fluorinated-gases,Fluorinated Gases,81236.09099999996
BLR,BLR,2024,fossil-fuel-operations,Fossil Fuel Operations,5822501.837830558
BLR,BLR,2024,manufacturing,Manufacturing,8291694.678510897
BLR,BLR,2024,mineral-extraction,Mineral Extraction,32812.47057539414
BLR,BLR,2024,power,Power,23974774.100907527
BLR,BLR,2024,transportation,Transportation,16847038.65777475
BLR,BLR,2024,waste,Waste,6134713.800395364
BLR,BLR,2025,agriculture,Agriculture,62377455.13690415
BLR,BLR,2025,buildings,Buildings,7582123.234843999
BLR,BLR,2025,fluorinated-gases,Fluorinated Gases,81236.09099999996
BLR,BLR,2025,fossil-fuel-operations,Fossil Fuel Operations,5921569.3097542
BLR,BLR,2025,manufacturing,Manufacturing,8350330.977450951
BLR,BLR,2025,mineral-extraction,Mineral Extraction,32812.47057539414
BLR,BLR,2025,power,Power,22803002.100907523
BLR,BLR,2025,transportation,Transportation,17007205.245901927
BLR,BLR,2025,waste,Waste,6088158.935780486
BLZ,BLZ,2015,agriculture,Agriculture,503430.6630017055
BLZ,BLZ,2015,buildings,Buildings,35520.69671709761
BLZ,BLZ,2015,fluorinated-gases,Fluorinated Gases,0.0
BLZ,BLZ,2015,fossil-fuel-operations,Fossil Fuel Operations,27464.68057833001
BLZ,BLZ,2015,manufacturing,Manufacturing,11328.688209466229
BLZ,BLZ,2015,mineral-extraction,Mineral Extraction,0.0
BLZ,BLZ,2015,power,Power,122509.4946164396
BLZ,BLZ,2015,transportation,Transportation,731900.3132427667
BLZ,BLZ,2015,waste,Waste,245298.2992757732
BLZ,BLZ,2016,agriculture,Agriculture,519884.98297172354
BLZ,BLZ,2016,buildings,Buildings,39871.33831066617
BLZ,BLZ,2016,fluorinated-gases,Fluorinated Gases,0.0
BLZ,BLZ,2016,fossil-fuel-operations,Fossil Fuel Operations,23704.90342527174
BLZ,BLZ,2016,manufacturing,Manufacturing,10987.628637380712
BLZ,BLZ,2016,mineral-extraction,Mineral Extraction,0.0
BLZ,BLZ,2016,power,Power,128825.35133319844
BLZ,BLZ,2016,transportation,Transportation,764856.059092073
BLZ,BLZ,2016,waste,Waste,249201.84853360365
BLZ,BLZ,2017,agriculture,Agriculture,531518.3893024935
BLZ,BLZ,2017,buildings,Buildings,39762.89744395576
BLZ,BLZ,2017,fluorinated-gases,Fluorinated Gases,0.0
BLZ,BLZ,2017,fossil-fuel-operations,Fossil Fuel Operations,15191.402543946971
BLZ,BLZ,2017,manufacturing,Manufacturing,16657.587175910467
BLZ,BLZ,2017,mineral-extraction,Mineral Extraction,0.0
BLZ,BLZ,2017,power,Power,135544.52542455954
BLZ,BLZ,2017,transportation,Transportation,826896.6237604447
BLZ,BLZ,2017,waste,Waste,254041.593417622
BLZ,BLZ,2018,agriculture,Agriculture,546308.34798957
BLZ,BLZ,2018,buildings,Buildings,39448.781106926384
BLZ,BLZ,2018,fluorinated-gases,Fluorinated Gases,0.0
BLZ,BLZ,2018,fossil-fuel-operations,Fossil Fuel Operations,11666.115043902284
BLZ,BLZ,2018,manufacturing,Manufacturing,14520.199214060318
BLZ,BLZ,2018,mineral-extraction,Mineral Extraction,0.0
BLZ,BLZ,2018,power,Power,137453.0032663325
BLZ,BLZ,2018,transportation,Transportation,753588.4793894048
BLZ,BLZ,2018,waste,Waste,259827.03867089748
BLZ,BLZ,2019,agriculture,Agriculture,534465.7683176233
BLZ,BLZ,2019,buildings,Buildings,42399.26656913701
BLZ,BLZ,2019,fluorinated-gases,Fluorinated Gases,0.0
BLZ,BLZ,2019,fossil-fuel-operations,Fossil Fuel Operations,11756.761646596216
BLZ,BLZ,2019,manufacturing,Manufacturing,12989.332845262164
BLZ,BLZ,2019,mineral-extraction,Mineral Extraction,0.0
BLZ,BLZ,2019,power,Power,190890.7138283712
BLZ,BLZ,2019,transportation,Transportation,829969.0119345479
BLZ,BLZ,2019,waste,Waste,264893.1405123844
BLZ,BLZ,2020,agriculture,Agriculture,609728.3517795214
BLZ,BLZ,2020,buildings,Buildings,33642.340761651125
BLZ,BLZ,2020,fluorinated-gases,Fluorinated Gases,0.0
BLZ,BLZ,2020,fossil-fuel-operations,Fossil Fuel Operations,11362.365702508352
BLZ,BLZ,2020,manufacturing,Manufacturing,11795.231717259014
BLZ,BLZ,2020,mineral-extraction,Mineral Extraction,0.0
BLZ,BLZ,2020,power,Power,162674.29931428662
BLZ,BLZ,2020,transportation,Transportation,657059.5857229519
BLZ,BLZ,2020,waste,Waste,270303.2234873609
BLZ,BLZ,2021,agriculture,Agriculture,561587.4907724799
BLZ,BLZ,2021,buildings,Buildings,35747.980267589664
BLZ,BLZ,2021,fluorinated-gases,Fluorinated Gases,0.0
BLZ,BLZ,2021,fossil-fuel-operations,Fossil Fuel Operations,8273.613881217581
BLZ,BLZ,2021,manufacturing,Manufacturing,13655.449513644751
BLZ,BLZ,2021,mineral-extraction,Mineral Extraction,0.0
BLZ,BLZ,2021,power,Power,166975.88312924322
BLZ,BLZ,2021,transportation,Transportation,724594.8526504238
BLZ,BLZ,2021,waste,Waste,274237.23532641184
BLZ,BLZ,2022,agriculture,Agriculture,538592.7341759535
BLZ,BLZ,2022,buildings,Buildings,36925.93231872548
BLZ,BLZ,2022,fluorinated-gases,Fluorinated Gases,0.0
BLZ,BLZ,2022,fossil-fuel-operations,Fossil Fuel Operations,11474.350356971723
BLZ,BLZ,2022,manufacturing,Manufacturing,14360.28151006861
BLZ,BLZ,2022,mineral-extraction,Mineral Extraction,0.0
BLZ,BLZ,2022,power,Power,176191.89947805955
BLZ,BLZ,2022,transportation,Transportation,796887.2438681674
BLZ,BLZ,2022,waste,Waste,280564.44716213306
BLZ,BLZ,2023,agriculture,Agriculture,818183.1691091104
BLZ,BLZ,2023,buildings,Buildings,38661.71683249203
BLZ,BLZ,2023,fluorinated-gases,Fluorinated Gases,0.0
BLZ,BLZ,2023,fossil-fuel-operations,Fossil Fuel Operations,13108.580772510544
BLZ,BLZ,2023,manufacturing,Manufacturing,15006.438348126794
BLZ,BLZ,2023,mineral-extraction,Mineral Extraction,0.0
BLZ,BLZ,2023,power,Power,186782.8266886938
BLZ,BLZ,2023,transportation,Transportation,833648.9372739496
BLZ,BLZ,2023,waste,Waste,286253.5080615252
BLZ,BLZ,2024,agriculture,Agriculture,821021.1879822221
BLZ,BLZ,2024,buildings,Buildings,39909.71887422917
BLZ,BLZ,2024,fluorinated-gases,Fluorinated Gases,0.0
BLZ,BLZ,2024,fossil-fuel-operations,Fossil Fuel Operations,20415.459431515155
BLZ,BLZ,2024,manufacturing,Manufacturing,15006.438348126794
BLZ,BLZ,2024,mineral-extraction,Mineral Extraction,0.0
BLZ,BLZ,2024,power,Power,193986.86512568613
BLZ,BLZ,2024,transportation,Transportation,893030.5833443389
BLZ,BLZ,2024,waste,Waste,289570.8927816439
BLZ,BLZ,2025,agriculture,Agriculture,822169.2822915888
BLZ,BLZ,2025,buildings,Buildings,41064.58459022916
BLZ,BLZ,2025,fluorinated-gases,Fluorinated Gases,0.0
BLZ,BLZ,2025,fossil-fuel-operations,Fossil Fuel Operations,16272.793603643331
BLZ,BLZ,2025,manufacturing,Manufacturing,15006.438348126794
BLZ,BLZ,2025,mineral-extraction,Mineral Extraction,0.0
BLZ,BLZ,2025,power,Power,193873.86512568613
BLZ,BLZ,2025,transportation,Transportation,939892.4546035692
BLZ,BLZ,2025,waste,Waste,292198.6775842056
BMU,BMU,2015,agriculture,Agriculture,0.0
BMU,BMU,2015,buildings,Buildings,19854.5089475494
BMU,BMU,2015,fluorinated-gases,Fluorinated Gases,0.0
BMU,BMU,2015,fossil-fuel-operations,Fossil Fuel Operations,0.0
BMU,BMU,2015,manufacturing,Manufacturing,6140.845905822972
BMU,BMU,2015,mineral-extraction,Mineral Extraction,0.0
BMU,BMU,2015,power,Power,564967.5283398641
BMU,BMU,2015,transportation,Transportation,427674.487348748
BMU,BMU,2015,waste,Waste,34250.26329262001
BMU,BMU,2016,agriculture,Agriculture,0.0
BMU,BMU,2016,buildings,Buildings,30490.88785478704
BMU,BMU,2016,fluorinated-gases,Fluorinated Gases,0.0
BMU,BMU,2016,fossil-fuel-operations,Fossil Fuel Operations,0.0
BMU,BMU,2016,manufacturing,Manufacturing,5405.519038622062
BMU,BMU,2016,mineral-extraction,Mineral Extraction,0.0
BMU,BMU,2016,power,Power,558199.6977613488
BMU,BMU,2016,transportation,Transportation,469535.8432565187
BMU,BMU,2016,waste,Waste,34219.710799674496
BMU,BMU,2017,agriculture,Agriculture,0.0
BMU,BMU,2017,buildings,Buildings,25260.673916246324
BMU,BMU,2017,fluorinated-gases,Fluorinated Gases,0.0
BMU,BMU,2017,fossil-fuel-operations,Fossil Fuel Operations,0.0
BMU,BMU,2017,manufacturing,Manufacturing,8195.12815744093
BMU,BMU,2017,mineral-extraction,Mineral Extraction,0.0
BMU,BMU,2017,power,Power,565041.1031134514
BMU,BMU,2017,transportation,Transportation,554774.1150436905
BMU,BMU,2017,waste,Waste,34156.697345588385
BMU,BMU,2018,agriculture,Agriculture,0.0
BMU,BMU,2018,buildings,Buildings,30875.337996868413
BMU,BMU,2018,fluorinated-gases,Fluorinated Gases,0.0
BMU,BMU,2018,fossil-fuel-operations,Fossil Fuel Operations,0.0
BMU,BMU,2018,manufacturing,Manufacturing,7145.832168493392
BMU,BMU,2018,mineral-extraction,Mineral Extraction,0.0
BMU,BMU,2018,power,Power,539863.0089806044
BMU,BMU,2018,transportation,Transportation,533295.7153438746
BMU,BMU,2018,waste,Waste,33214.78779850049
BMU,BMU,2019,agriculture,Agriculture,0.0
BMU,BMU,2019,buildings,Buildings,35481.54007253122
BMU,BMU,2019,fluorinated-gases,Fluorinated Gases,0.0
BMU,BMU,2019,fossil-fuel-operations,Fossil Fuel Operations,0.0
BMU,BMU,2019,manufacturing,Manufacturing,6428.270077965626
BMU,BMU,2019,mineral-extraction,Mineral Extraction,0.0
BMU,BMU,2019,power,Power,513248.3996936997
BMU,BMU,2019,transportation,Transportation,609628.6573710605
BMU,BMU,2019,waste,Waste,32649.684828019752
BMU,BMU,2020,agriculture,Agriculture,0.0
BMU,BMU,2020,buildings,Buildings,28029.107906982383
BMU,BMU,2020,fluorinated-gases,Fluorinated Gases,0.0
BMU,BMU,2020,fossil-fuel-operations,Fossil Fuel Operations,0.0
BMU,BMU,2020,manufacturing,Manufacturing,5566.732223880649
BMU,BMU,2020,mineral-extraction,Mineral Extraction,0.0
BMU,BMU,2020,power,Power,494543.26018213
BMU,BMU,2020,transportation,Transportation,250996.38603363675
BMU,BMU,2020,waste,Waste,32684.68670479861
BMU,BMU,2021,agriculture,Agriculture,0.0
BMU,BMU,2021,buildings,Buildings,29189.27344577427
BMU,BMU,2021,fluorinated-gases,Fluorinated Gases,0.0
BMU,BMU,2021,fossil-fuel-operations,Fossil Fuel Operations,0.0
BMU,BMU,2021,manufacturing,Manufacturing,6757.231640978045
BMU,BMU,2021,mineral-extraction,Mineral Extraction,0.0
BMU,BMU,2021,power,Power,496884.2675870337
BMU,BMU,2021,transportation,Transportation,291266.2843443522
BMU,BMU,2021,waste,Waste,32631.434298861088
BMU,BMU,2022,agriculture,Agriculture,0.0
BMU,BMU,2022,buildings,Buildings,29075.655462450333
BMU,BMU,2022,fluorinated-gases,Fluorinated Gases,0.0
BMU,BMU,2022,fossil-fuel-operations,Fossil Fuel Operations,0.0
BMU,BMU,2022,manufacturing,Manufacturing,7056.963621852038
BMU,BMU,2022,mineral-extraction,Mineral Extraction,0.0
BMU,BMU,2022,power,Power,531371.1386728692
BMU,BMU,2022,transportation,Transportation,475444.4377253553
BMU,BMU,2022,waste,Waste,32595.14375951433
BMU,BMU,2023,agriculture,Agriculture,0.0
BMU,BMU,2023,buildings,Buildings,30407.83607739368
BMU,BMU,2023,fluorinated-gases,Fluorinated Gases,0.0
BMU,BMU,2023,fossil-fuel-operations,Fossil Fuel Operations,0.0
BMU,BMU,2023,manufacturing,Manufacturing,6768.167428336041
BMU,BMU,2023,mineral-extraction,Mineral Extraction,0.0
BMU,BMU,2023,power,Power,538624.2512958256
BMU,BMU,2023,transportation,Transportation,476689.2022094288
BMU,BMU,2023,waste,Waste,32214.670084568228
BMU,BMU,2024,agriculture,Agriculture,0.0
BMU,BMU,2024,buildings,Buildings,30512.72048617101
BMU,BMU,2024,fluorinated-gases,Fluorinated Gases,0.0
BMU,BMU,2024,fossil-fuel-operations,Fossil Fuel Operations,0.0
BMU,BMU,2024,manufacturing,Manufacturing,6768.16742833604
BMU,BMU,2024,mineral-extraction,Mineral Extraction,0.0
BMU,BMU,2024,power,Power,540094.0509108254
BMU,BMU,2024,transportation,Transportation,523461.82770977216
BMU,BMU,2024,waste,Waste,31915.273974403248
BMU,BMU,2025,agriculture,Agriculture,0.0
BMU,BMU,2025,buildings,Buildings,30554.95388817101
BMU,BMU,2025,fluorinated-gases,Fluorinated Gases,0.0
BMU,BMU,2025,fossil-fuel-operations,Fossil Fuel Operations,0.0
BMU,BMU,2025,manufacturing,Manufacturing,6768.167428336041
BMU,BMU,2025,mineral-extraction,Mineral Extraction,0.0
BMU,BMU,2025,power,Power,538641.0509108254
BMU,BMU,2025,transportation,Transportation,480785.9444863854
BMU,BMU,2025,waste,Waste,31846.04140016115
BOL,BOL,2015,agriculture,Agriculture,25482088.716935083
BOL,BOL,2015,buildings,Buildings,2402970.196319516
BOL,BOL,2015,fluorinated-gases,Fluorinated Gases,32073.76943999999
BOL,BOL,2015,fossil-fuel-operations,Fossil Fuel Operations,11933178.03190094
BOL,BOL,2015,manufacturing,Manufacturing,4795474.360006121
BOL,BOL,2015,mineral-extraction,Mineral Extraction,48601.99999999998
BOL,BOL,2015,power,Power,3812106.478727336
BOL,BOL,2015,transportation,Transportation,19736073.49364165
BOL,BOL,2015,waste,Waste,1761241.5648622992
BOL,BOL,2016,agriculture,Agriculture,25829710.68188148
BOL,BOL,2016,buildings,Buildings,2422022.929885012
BOL,BOL,2016,fluorinated-gases,Fluorinated Gases,33491.51486999999
BOL,BOL,2016,fossil-fuel-operations,Fossil Fuel Operations,11791447.89603087
BOL,BOL,2016,manufacturing,Manufacturing,4833736.396721533
BOL,BOL,2016,mineral-extraction,Mineral Extraction,44699.99999999999
BOL,BOL,2016,power,Power,4520960.267079606
BOL,BOL,2016,transportation,Transportation,20864735.82525202
BOL,BOL,2016,waste,Waste,1800043.7560288256
BOL,BOL,2017,agriculture,Agriculture,26094304.209199805
BOL,BOL,2017,buildings,Buildings,2442333.91174928
BOL,BOL,2017,fluorinated-gases,Fluorinated Gases,37692.555209999984
BOL,BOL,2017,fossil-fuel-operations,Fossil Fuel Operations,11654288.855263207
BOL,BOL,2017,manufacturing,Manufacturing,4763326.661725421
BOL,BOL,2017,mineral-extraction,Mineral Extraction,34449.999999999985
BOL,BOL,2017,power,Power,4325318.449919116
BOL,BOL,2017,transportation,Transportation,22298044.4974992
BOL,BOL,2017,waste,Waste,1846949.598244029
BOL,BOL,2018,agriculture,Agriculture,26564923.04384253
BOL,BOL,2018,buildings,Buildings,2623661.050615841
BOL,BOL,2018,fluorinated-gases,Fluorinated Gases,38893.78880999998
BOL,BOL,2018,fossil-fuel-operations,Fossil Fuel Operations,10865459.253151309
BOL,BOL,2018,manufacturing,Manufacturing,4747351.735966651
BOL,BOL,2018,mineral-extraction,Mineral Extraction,26743.99999999998
BOL,BOL,2018,power,Power,4308813.115632456
BOL,BOL,2018,transportation,Transportation,23181267.60351306
BOL,BOL,2018,waste,Waste,1901109.9538173068
BOL,BOL,2019,agriculture,Agriculture,27182411.853939254
BOL,BOL,2019,buildings,Buildings,2743066.817959693
BOL,BOL,2019,fluorinated-gases,Fluorinated Gases,41167.12859999999
BOL,BOL,2019,fossil-fuel-operations,Fossil Fuel Operations,9495671.289492436
BOL,BOL,2019,manufacturing,Manufacturing,4977983.928077027
BOL,BOL,2019,mineral-extraction,Mineral Extraction,23073.0
BOL,BOL,2019,power,Power,3854871.662772629
BOL,BOL,2019,transportation,Transportation,23604094.317523014
BOL,BOL,2019,waste,Waste,1951327.1194459808
BOL,BOL,2020,agriculture,Agriculture,27781436.580554165
BOL,BOL,2020,buildings,Buildings,2533755.942162583
BOL,BOL,2020,fluorinated-gases,Fluorinated Gases,43725.66650999999
BOL,BOL,2020,fossil-fuel-operations,Fossil Fuel Operations,9047285.122628806
BOL,BOL,2020,manufacturing,Manufacturing,4067536.063808336
BOL,BOL,2020,mineral-extraction,Mineral Extraction,12947.999999999998
BOL,BOL,2020,power,Power,3840065.306708652
BOL,BOL,2020,transportation,Transportation,19312693.77129411
BOL,BOL,2020,waste,Waste,1987940.2460500868
BOL,BOL,2021,agriculture,Agriculture,32506698.27493406
BOL,BOL,2021,buildings,Buildings,2924030.134676
BOL,BOL,2021,fluorinated-gases,Fluorinated Gases,45736.70309999998
BOL,BOL,2021,fossil-fuel-operations,Fossil Fuel Operations,9555947.143665828
BOL,BOL,2021,manufacturing,Manufacturing,4463375.192062148
BOL,BOL,2021,mineral-extraction,Mineral Extraction,59554.0
BOL,BOL,2021,power,Power,3870453.7303902633
BOL,BOL,2021,transportation,Transportation,24613442.389190502
BOL,BOL,2021,waste,Waste,2030908.42471332
BOL,BOL,2022,agriculture,Agriculture,33158701.569387387
BOL,BOL,2022,buildings,Buildings,3010262.513048
BOL,BOL,2022,fluorinated-gases,Fluorinated Gases,48017.67452999997
BOL,BOL,2022,fossil-fuel-operations,Fossil Fuel Operations,8285602.720410289
BOL,BOL,2022,manufacturing,Manufacturing,4676797.035837887
BOL,BOL,2022,mineral-extraction,Mineral Extraction,63755.99999999997
BOL,BOL,2022,power,Power,4325199.278969738
BOL,BOL,2022,transportation,Transportation,25234610.4129076
BOL,BOL,2022,waste,Waste,2073532.2377397744
BOL,BOL,2023,agriculture,Agriculture,33759493.34081036
BOL,BOL,2023,buildings,Buildings,3093884.113658
BOL,BOL,2023,fluorinated-gases,Fluorinated Gases,50301.19034999997
BOL,BOL,2023,fossil-fuel-operations,Fossil Fuel Operations,7179411.316903363
BOL,BOL,2023,manufacturing,Manufacturing,4958758.826388437
BOL,BOL,2023,mineral-extraction,Mineral Extraction,55112.0
BOL,BOL,2023,power,Power,4458500.307119451
BOL,BOL,2023,transportation,Transportation,25881978.69813339
BOL,BOL,2023,waste,Waste,2107405.019538761
BOL,BOL,2024,agriculture,Agriculture,34052388.53099036
BOL,BOL,2024,buildings,Buildings,3130584.916582
BOL,BOL,2024,fluorinated-gases,Fluorinated Gases,52583.43473999996
BOL,BOL,2024,fossil-fuel-operations,Fossil Fuel Operations,6419998.332478997
BOL,BOL,2024,manufacturing,Manufacturing,5202365.679978739
BOL,BOL,2024,mineral-extraction,Mineral Extraction,51945.0
BOL,BOL,2024,power,Power,5063659.076040871
BOL,BOL,2024,transportation,Transportation,26282458.44800678
BOL,BOL,2024,waste,Waste,2145201.6278328984
BOL,BOL,2025,agriculture,Agriculture,33976421.9213368
BOL,BOL,2025,buildings,Buildings,3167400.7497540005
BOL,BOL,2025,fluorinated-gases,Fluorinated Gases,52583.43473999996
BOL,BOL,2025,fossil-fuel-operations,Fossil Fuel Operations,5924569.129052902
BOL,BOL,2025,manufacturing,Manufacturing,5094382.988269005
BOL,BOL,2025,mineral-extraction,Mineral Extraction,51945.0
BOL,BOL,2025,power,Power,5335652.076040871
BOL,BOL,2025,transportation,Transportation,26385216.445740733
BOL,BOL,2025,waste,Waste,2172978.871550086
BRA,BRA,2015,agriculture,Agriculture,527621313.866657
BRA,BRA,2015,buildings,Buildings,44642896.50049346
BRA,BRA,2015,fluorinated-gases,Fluorinated Gases,13482218.245499993
BRA,BRA,2015,fossil-fuel-operations,Fossil Fuel Operations,88172932.94844519
BRA,BRA,2015,manufacturing,Manufacturing,168803297.96560457
BRA,BRA,2015,mineral-extraction,Mineral Extraction,7830335.526858543
BRA,BRA,2015,power,Power,96487472.6393546
BRA,BRA,2015,transportation,Transportation,262374367.925828
BRA,BRA,2015,waste,Waste,83115876.64161128
BRA,BRA,2016,agriculture,Agriculture,528371937.036697
BRA,BRA,2016,buildings,Buildings,44205562.42643039
BRA,BRA,2016,fluorinated-gases,Fluorinated Gases,14534570.392299991
BRA,BRA,2016,fossil-fuel-operations,Fossil Fuel Operations,87617533.56888387
BRA,BRA,2016,manufacturing,Manufacturing,159154735.10407776
BRA,BRA,2016,mineral-extraction,Mineral Extraction,5822363.481043444
BRA,BRA,2016,power,Power,74433316.6024134
BRA,BRA,2016,transportation,Transportation,257805790.6237086
