iso3_country,year,sector,gas,emissions_quantity_units,temporal_granularity,sector_emissions_quantity
SDN,2015,transportation,co2e_100yr,tonnes,annual,20223049.25247034
SDN,2015,waste,co2e_100yr,tonnes,annual,7281632.403842753
SDN,2016,agriculture,co2e_100yr,tonnes,annual,90623385.72368726
SDN,2016,buildings,co2e_100yr,tonnes,annual,3299352.3814365496
SDN,2016,fluorinated-gases,co2e_100yr,tonnes,annual,1191678.2216629998
SDN,2016,forestry-and-land-use,co2e_100yr,tonnes,annual,-2346245.3811252033
SDN,2016,fossil-fuel-operations,co2e_100yr,tonnes,annual,8603663.198049393
SDN,2016,manufacturing,co2e_100yr,tonnes,annual,8453343.06134552
SDN,2016,mineral-extraction,co2e_100yr,tonnes,annual,240.0
SDN,2016,power,co2e_100yr,tonnes,annual,5234119.035207293
SDN,2016,transportation,co2e_100yr,tonnes,annual,22564700.148044717
SDN,2016,waste,co2e_100yr,tonnes,annual,7605062.029228863
SDN,2017,agriculture,co2e_100yr,tonnes,annual,91152392.94913743
SDN,2017,buildings,co2e_100yr,tonnes,annual,3329571.9492041995
SDN,2017,fluorinated-gases,co2e_100yr,tonnes,annual,1337645.8392649991
SDN,2017,forestry-and-land-use,co2e_100yr,tonnes,annual,62352034.729927815
SDN,2017,fossil-fuel-operations,co2e_100yr,tonnes,annual,7853962.478220578
SDN,2017,manufacturing,co2e_100yr,tonnes,annual,8897028.66891362
SDN,2017,mineral-extraction,co2e_100yr,tonnes,annual,250.8416617616687
SDN,2017,power,co2e_100yr,tonnes,annual,5373629.161007785
SDN,2017,transportation,co2e_100yr,tonnes,annual,22215143.395317987
SDN,2017,waste,co2e_100yr,tonnes,annual,7881997.83793099
SDN,2018,agriculture,co2e_100yr,tonnes,annual,91747681.46399517
SDN,2018,buildings,co2e_100yr,tonnes,annual,3430936.843972226
SDN,2018,fluorinated-gases,co2e_100yr,tonnes,annual,1516355.968371
SDN,2018,forestry-and-land-use,co2e_100yr,tonnes,annual,12611615.564598722
SDN,2018,fossil-fuel-operations,co2e_100yr,tonnes,annual,8279147.7655077595
SDN,2018,manufacturing,co2e_100yr,tonnes,annual,8359058.600206794
SDN,2018,mineral-extraction,co2e_100yr,tonnes,annual,250.8416617616687
SDN,2018,power,co2e_100yr,tonnes,annual,5358667.649110321
SDN,2018,transportation,co2e_100yr,tonnes,annual,22897450.914850317
SDN,2018,waste,co2e_100yr,tonnes,annual,8105098.633300192
SDN,2019,agriculture,co2e_100yr,tonnes,annual,92506567.7782979
SDN,2019,buildings,co2e_100yr,tonnes,annual,3879514.454596234
SDN,2019,fluorinated-gases,co2e_100yr,tonnes,annual,1673873.7828710002
SDN,2019,forestry-and-land-use,co2e_100yr,tonnes,annual,-137178127.3929006
SDN,2019,fossil-fuel-operations,co2e_100yr,tonnes,annual,8399647.63463042
SDN,2019,manufacturing,co2e_100yr,tonnes,annual,6171369.96931563
SDN,2019,mineral-extraction,co2e_100yr,tonnes,annual,250.8416617616687
SDN,2019,power,co2e_100yr,tonnes,annual,4835024.446024704
SDN,2019,transportation,co2e_100yr,tonnes,annual,23385264.443934783
SDN,2019,waste,co2e_100yr,tonnes,annual,8358282.430438394
SDN,2020,agriculture,co2e_100yr,tonnes,annual,93155759.54956618
SDN,2020,buildings,co2e_100yr,tonnes,annual,3483808.798857485
SDN,2020,fluorinated-gases,co2e_100yr,tonnes,annual,1834605.638930999
SDN,2020,forestry-and-land-use,co2e_100yr,tonnes,annual,119187508.6657997
SDN,2020,fossil-fuel-operations,co2e_100yr,tonnes,annual,6611109.982418395
SDN,2020,manufacturing,co2e_100yr,tonnes,annual,5696990.663862243
SDN,2020,mineral-extraction,co2e_100yr,tonnes,annual,250.8416617616687
SDN,2020,power,co2e_100yr,tonnes,annual,5097610.166087431
SDN,2020,transportation,co2e_100yr,tonnes,annual,21341805.31070971
SDN,2020,waste,co2e_100yr,tonnes,annual,8620805.025209125
SDN,2021,agriculture,co2e_100yr,tonnes,annual,91122425.7710919
SDN,2021,buildings,co2e_100yr,tonnes,annual,3403485.661286119
SDN,2021,fluorinated-gases,co2e_100yr,tonnes,annual,2000258.901478999
SDN,2021,forestry-and-land-use,co2e_100yr,tonnes,annual,-9435711.091696404
SDN,2021,fossil-fuel-operations,co2e_100yr,tonnes,annual,5976436.7175288955
SDN,2021,manufacturing,co2e_100yr,tonnes,annual,6569449.686077598
SDN,2021,mineral-extraction,co2e_100yr,tonnes,annual,250.8416617616687
SDN,2021,power,co2e_100yr,tonnes,annual,5668569.144116591
SDN,2021,transportation,co2e_100yr,tonnes,annual,23061852.938426096
SDN,2021,waste,co2e_100yr,tonnes,annual,8824658.071592856
SDN,2022,agriculture,co2e_100yr,tonnes,annual,88986602.02483459
SDN,2022,buildings,co2e_100yr,tonnes,annual,3323950.429061346
SDN,2022,fluorinated-gases,co2e_100yr,tonnes,annual,2161559.879446999
SDN,2022,forestry-and-land-use,co2e_100yr,tonnes,annual,-36550051.25772572
SDN,2022,fossil-fuel-operations,co2e_100yr,tonnes,annual,5462837.409456012
SDN,2022,manufacturing,co2e_100yr,tonnes,annual,5440221.5186442835
SDN,2022,mineral-extraction,co2e_100yr,tonnes,annual,250.8416617616687
SDN,2022,power,co2e_100yr,tonnes,annual,3861021.9112741477
SDN,2022,transportation,co2e_100yr,tonnes,annual,24021638.78939757
SDN,2022,waste,co2e_100yr,tonnes,annual,9073620.85320897
SDN,2023,agriculture,co2e_100yr,tonnes,annual,90498545.69793117
SDN,2023,buildings,co2e_100yr,tonnes,annual,3364131.7641258026
SDN,2023,fluorinated-gases,co2e_100yr,tonnes,annual,2324121.914203
SDN,2023,forestry-and-land-use,co2e_100yr,tonnes,annual,-10760274.651932674
SDN,2023,fossil-fuel-operations,co2e_100yr,tonnes,annual,4475223.713468893
SDN,2023,manufacturing,co2e_100yr,tonnes,annual,4578489.215424668
SDN,2023,mineral-extraction,co2e_100yr,tonnes,annual,250.8416617616687
SDN,2023,power,co2e_100yr,tonnes,annual,4057416.9649593798
SDN,2023,transportation,co2e_100yr,tonnes,annual,25038148.580082912
SDN,2023,waste,co2e_100yr,tonnes,annual,9254896.072200358
SDN,2024,agriculture,co2e_100yr,tonnes,annual,91163807.37193689
SDN,2024,buildings,co2e_100yr,tonnes,annual,3495889.0825513676
SDN,2024,fluorinated-gases,co2e_100yr,tonnes,annual,2486053.4231149987
SDN,2024,forestry-and-land-use,co2e_100yr,tonnes,annual,-21471245.403238643
SDN,2024,fossil-fuel-operations,co2e_100yr,tonnes,annual,1714545.152162828
SDN,2024,manufacturing,co2e_100yr,tonnes,annual,4093963.8822266688
SDN,2024,mineral-extraction,co2e_100yr,tonnes,annual,250.8416617616687
SDN,2024,power,co2e_100yr,tonnes,annual,4067420.960544877
SDN,2024,transportation,co2e_100yr,tonnes,annual,25971492.4186609
SDN,2024,waste,co2e_100yr,tonnes,annual,9418916.70554183
SDN,2025,agriculture,co2e_100yr,tonnes,annual,91196005.554272
SDN,2025,buildings,co2e_100yr,tonnes,annual,3625516.3163473676
SDN,2025,fluorinated-gases,co2e_100yr,tonnes,annual,2486053.4231149987
SDN,2025,forestry-and-land-use,co2e_100yr,tonnes,annual,67204372.76782897
SDN,2025,fossil-fuel-operations,co2e_100yr,tonnes,annual,1505338.0566458458
SDN,2025,manufacturing,co2e_100yr,tonnes,annual,4765569.946979507
SDN,2025,mineral-extraction,co2e_100yr,tonnes,annual,250.8416617616687
SDN,2025,power,co2e_100yr,tonnes,annual,4057603.960544877
SDN,2025,transportation,co2e_100yr,tonnes,annual,27340027.57858982
SDN,2025,waste,co2e_100yr,tonnes,annual,9747615.948550988
SDN,2026,agriculture,co2e_100yr,tonnes,annual,22822876.0493397
SDN,2026,buildings,co2e_100yr,tonnes,annual,942565.4068598419
SDN,2026,fluorinated-gases,co2e_100yr,tonnes,annual,621513.3557787498
SDN,2026,forestry-and-land-use,co2e_100yr,tonnes,annual,124922.47135259704
SDN,2026,fossil-fuel-operations,co2e_100yr,tonnes,annual,441990.7352514509
SDN,2026,manufacturing,co2e_100yr,tonnes,annual,1179935.511736207
SDN,2026,mineral-extraction,co2e_100yr,tonnes,annual,62.71041544041716
SDN,2026,power,co2e_100yr,tonnes,annual,901345.6990929933
SDN,2026,transportation,co2e_100yr,tonnes,annual,6454388.718625151
SDN,2026,waste,co2e_100yr,tonnes,annual,2424941.567107564
SEN,2015,agriculture,co2e_100yr,tonnes,annual,12632684.696865845
SEN,2015,buildings,co2e_100yr,tonnes,annual,860455.397301504
SEN,2015,fluorinated-gases,co2e_100yr,tonnes,annual,716684.9277449996
SEN,2015,forestry-and-land-use,co2e_100yr,tonnes,annual,33771841.08496486
SEN,2015,fossil-fuel-operations,co2e_100yr,tonnes,annual,52279.43914771999
SEN,2015,manufacturing,co2e_100yr,tonnes,annual,2929561.535464195
SEN,2015,mineral-extraction,co2e_100yr,tonnes,annual,1584.8609513673484
SEN,2015,power,co2e_100yr,tonnes,annual,2725488.5441517998
SEN,2015,transportation,co2e_100yr,tonnes,annual,11021361.504099729
SEN,2015,waste,co2e_100yr,tonnes,annual,1828279.9138072785
SEN,2016,agriculture,co2e_100yr,tonnes,annual,13021724.325638894
SEN,2016,buildings,co2e_100yr,tonnes,annual,886963.8725547176
SEN,2016,fluorinated-gases,co2e_100yr,tonnes,annual,818217.8122249999
SEN,2016,forestry-and-land-use,co2e_100yr,tonnes,annual,-46446207.26642999
SEN,2016,fossil-fuel-operations,co2e_100yr,tonnes,annual,55564.84460739999
SEN,2016,manufacturing,co2e_100yr,tonnes,annual,3257331.609156318
SEN,2016,mineral-extraction,co2e_100yr,tonnes,annual,2254.708952963789
SEN,2016,power,co2e_100yr,tonnes,annual,3033072.5942618
SEN,2016,transportation,co2e_100yr,tonnes,annual,12045638.671231437
SEN,2016,waste,co2e_100yr,tonnes,annual,1907611.5725003858
SEN,2017,agriculture,co2e_100yr,tonnes,annual,13520612.252032856
SEN,2017,buildings,co2e_100yr,tonnes,annual,718781.3897423106
SEN,2017,fluorinated-gases,co2e_100yr,tonnes,annual,918440.5904589996
SEN,2017,forestry-and-land-use,co2e_100yr,tonnes,annual,-5345601.704476289
SEN,2017,fossil-fuel-operations,co2e_100yr,tonnes,annual,65215.64100579998
SEN,2017,manufacturing,co2e_100yr,tonnes,annual,2870496.415599986
SEN,2017,mineral-extraction,co2e_100yr,tonnes,annual,24.000000000000004
SEN,2017,power,co2e_100yr,tonnes,annual,4074799.5271048006
SEN,2017,transportation,co2e_100yr,tonnes,annual,10762442.579198705
SEN,2017,waste,co2e_100yr,tonnes,annual,1985388.7903245762
SEN,2018,agriculture,co2e_100yr,tonnes,annual,13751536.463982048
SEN,2018,buildings,co2e_100yr,tonnes,annual,900952.3876837492
SEN,2018,fluorinated-gases,co2e_100yr,tonnes,annual,1041144.6980809995
SEN,2018,forestry-and-land-use,co2e_100yr,tonnes,annual,23130244.81517488
SEN,2018,fossil-fuel-operations,co2e_100yr,tonnes,annual,47618.91637661899
SEN,2018,manufacturing,co2e_100yr,tonnes,annual,2987421.7702299
SEN,2018,mineral-extraction,co2e_100yr,tonnes,annual,24.000000000000004
SEN,2018,power,co2e_100yr,tonnes,annual,3954643.0746912006
SEN,2018,transportation,co2e_100yr,tonnes,annual,11896615.093237694
SEN,2018,waste,co2e_100yr,tonnes,annual,2073689.014506278
SEN,2019,agriculture,co2e_100yr,tonnes,annual,13829230.899390792
SEN,2019,buildings,co2e_100yr,tonnes,annual,904000.3130726496
SEN,2019,fluorinated-gases,co2e_100yr,tonnes,annual,1149297.9555109995
SEN,2019,forestry-and-land-use,co2e_100yr,tonnes,annual,-10826637.154063167
SEN,2019,fossil-fuel-operations,co2e_100yr,tonnes,annual,93943.239300724
SEN,2019,manufacturing,co2e_100yr,tonnes,annual,3735090.9938394297
SEN,2019,mineral-extraction,co2e_100yr,tonnes,annual,342.07276112441843
SEN,2019,power,co2e_100yr,tonnes,annual,3737355.3349148002
SEN,2019,transportation,co2e_100yr,tonnes,annual,12664605.016563814
SEN,2019,waste,co2e_100yr,tonnes,annual,2152272.8444624874
SEN,2020,agriculture,co2e_100yr,tonnes,annual,14641593.817631714
SEN,2020,buildings,co2e_100yr,tonnes,annual,957795.425652166
SEN,2020,fluorinated-gases,co2e_100yr,tonnes,annual,1259658.0016409997
SEN,2020,forestry-and-land-use,co2e_100yr,tonnes,annual,-15285479.170880612
SEN,2020,fossil-fuel-operations,co2e_100yr,tonnes,annual,38194.313015484986
SEN,2020,manufacturing,co2e_100yr,tonnes,annual,3872442.0913545038
SEN,2020,mineral-extraction,co2e_100yr,tonnes,annual,95.61916213752713
SEN,2020,power,co2e_100yr,tonnes,annual,3330034.4806912
SEN,2020,transportation,co2e_100yr,tonnes,annual,11744665.47646337
SEN,2020,waste,co2e_100yr,tonnes,annual,2242135.950176837
SEN,2021,agriculture,co2e_100yr,tonnes,annual,12619027.064426564
SEN,2021,buildings,co2e_100yr,tonnes,annual,1014324.601916
SEN,2021,fluorinated-gases,co2e_100yr,tonnes,annual,1373397.143640999
SEN,2021,forestry-and-land-use,co2e_100yr,tonnes,annual,6684854.948790853
SEN,2021,fossil-fuel-operations,co2e_100yr,tonnes,annual,142581.23768561834
SEN,2021,manufacturing,co2e_100yr,tonnes,annual,4118392.646181233
SEN,2021,mineral-extraction,co2e_100yr,tonnes,annual,236.75062417419335
SEN,2021,power,co2e_100yr,tonnes,annual,3790186.6268296
SEN,2021,transportation,co2e_100yr,tonnes,annual,13570477.652388819
SEN,2021,waste,co2e_100yr,tonnes,annual,2318311.352194203
SEN,2022,agriculture,co2e_100yr,tonnes,annual,12621524.97764637
SEN,2022,buildings,co2e_100yr,tonnes,annual,1032705.387094
SEN,2022,fluorinated-gases,co2e_100yr,tonnes,annual,1484147.9546129997
SEN,2022,forestry-and-land-use,co2e_100yr,tonnes,annual,-45471015.238895476
SEN,2022,fossil-fuel-operations,co2e_100yr,tonnes,annual,110969.09032084628
SEN,2022,manufacturing,co2e_100yr,tonnes,annual,4541767.758809251
SEN,2022,mineral-extraction,co2e_100yr,tonnes,annual,287.304735338632
SEN,2022,power,co2e_100yr,tonnes,annual,4222442.9735182
SEN,2022,transportation,co2e_100yr,tonnes,annual,14407272.157098908
SEN,2022,waste,co2e_100yr,tonnes,annual,2399766.8460905906
SEN,2023,agriculture,co2e_100yr,tonnes,annual,13023163.527899388
SEN,2023,buildings,co2e_100yr,tonnes,annual,1012228.86631
SEN,2023,fluorinated-gases,co2e_100yr,tonnes,annual,1595764.618641
SEN,2023,forestry-and-land-use,co2e_100yr,tonnes,annual,53849703.497226864
SEN,2023,fossil-fuel-operations,co2e_100yr,tonnes,annual,128495.85730721966
SEN,2023,manufacturing,co2e_100yr,tonnes,annual,5076742.392512296
SEN,2023,mineral-extraction,co2e_100yr,tonnes,annual,287.30426389651825
SEN,2023,power,co2e_100yr,tonnes,annual,4307255.911084
SEN,2023,transportation,co2e_100yr,tonnes,annual,15776322.800900167
SEN,2023,waste,co2e_100yr,tonnes,annual,2464278.098145991
SEN,2024,agriculture,co2e_100yr,tonnes,annual,12903160.33975697
SEN,2024,buildings,co2e_100yr,tonnes,annual,1028983.2036179999
SEN,2024,fluorinated-gases,co2e_100yr,tonnes,annual,1706948.3590809992
SEN,2024,forestry-and-land-use,co2e_100yr,tonnes,annual,13659320.64842132
SEN,2024,fossil-fuel-operations,co2e_100yr,tonnes,annual,655199.0943017446
SEN,2024,manufacturing,co2e_100yr,tonnes,annual,5076742.392512296
SEN,2024,mineral-extraction,co2e_100yr,tonnes,annual,287.30426389651825
SEN,2024,power,co2e_100yr,tonnes,annual,4317049.608168
SEN,2024,transportation,co2e_100yr,tonnes,annual,16114350.930256855
SEN,2024,waste,co2e_100yr,tonnes,annual,2533971.728917256
SEN,2025,agriculture,co2e_100yr,tonnes,annual,12885378.717495183
SEN,2025,buildings,co2e_100yr,tonnes,annual,1045738.01729
SEN,2025,fluorinated-gases,co2e_100yr,tonnes,annual,1706948.3590809992
SEN,2025,forestry-and-land-use,co2e_100yr,tonnes,annual,30550518.269063275
SEN,2025,fossil-fuel-operations,co2e_100yr,tonnes,annual,1226528.4242370299
SEN,2025,manufacturing,co2e_100yr,tonnes,annual,5076742.392512296
SEN,2025,mineral-extraction,co2e_100yr,tonnes,annual,287.30426389651825
SEN,2025,power,co2e_100yr,tonnes,annual,4305801.608168
SEN,2025,transportation,co2e_100yr,tonnes,annual,16441376.450334417
SEN,2025,waste,co2e_100yr,tonnes,annual,2591355.2646524683
SEN,2026,agriculture,co2e_100yr,tonnes,annual,3222710.9085635613
SEN,2026,buildings,co2e_100yr,tonnes,annual,262843.79821
SEN,2026,fluorinated-gases,co2e_100yr,tonnes,annual,426737.0897702499
SEN,2026,forestry-and-land-use,co2e_100yr,tonnes,annual,9958.4011502325
SEN,2026,fossil-fuel-operations,co2e_100yr,tonnes,annual,309153.5202391403
SEN,2026,manufacturing,co2e_100yr,tonnes,annual,1290690.5087643682
SEN,2026,mineral-extraction,co2e_100yr,tonnes,annual,70.44322329832208
SEN,2026,power,co2e_100yr,tonnes,annual,1018199.1568968061
SEN,2026,transportation,co2e_100yr,tonnes,annual,4035183.5948860776
SEN,2026,waste,co2e_100yr,tonnes,annual,629650.5776354324
SGP,2015,agriculture,co2e_100yr,tonnes,annual,12291.93246797902
SGP,2015,buildings,co2e_100yr,tonnes,annual,936904.0734734198
SGP,2015,fluorinated-gases,co2e_100yr,tonnes,annual,6293380.782671996
SGP,2015,forestry-and-land-use,co2e_100yr,tonnes,annual,-171514.99966205712
SGP,2015,fossil-fuel-operations,co2e_100yr,tonnes,annual,13159359.391313052
SGP,2015,manufacturing,co2e_100yr,tonnes,annual,23459947.384374037
SGP,2015,mineral-extraction,co2e_100yr,tonnes,annual,0.0
SGP,2015,power,co2e_100yr,tonnes,annual,20180488.632029004
SGP,2015,transportation,co2e_100yr,tonnes,annual,33393430.14679262
SGP,2015,waste,co2e_100yr,tonnes,annual,1153015.4815647104
SGP,2016,agriculture,co2e_100yr,tonnes,annual,12557.14092118807
SGP,2016,buildings,co2e_100yr,tonnes,annual,743937.9495338004
SGP,2016,fluorinated-gases,co2e_100yr,tonnes,annual,6927296.685344998
SGP,2016,forestry-and-land-use,co2e_100yr,tonnes,annual,280990.03520437743
SGP,2016,fossil-fuel-operations,co2e_100yr,tonnes,annual,14275896.234468041
SGP,2016,manufacturing,co2e_100yr,tonnes,annual,20492138.645379025
SGP,2016,mineral-extraction,co2e_100yr,tonnes,annual,0.0
SGP,2016,power,co2e_100yr,tonnes,annual,20573331.991451487
SGP,2016,transportation,co2e_100yr,tonnes,annual,35220566.9865468
SGP,2016,waste,co2e_100yr,tonnes,annual,1171521.9032970304
SGP,2017,agriculture,co2e_100yr,tonnes,annual,13061.47286776141
SGP,2017,buildings,co2e_100yr,tonnes,annual,901398.6989166519
SGP,2017,fluorinated-gases,co2e_100yr,tonnes,annual,7884941.119129996
SGP,2017,forestry-and-land-use,co2e_100yr,tonnes,annual,160492.7807775946
SGP,2017,fossil-fuel-operations,co2e_100yr,tonnes,annual,15208409.96374671
SGP,2017,manufacturing,co2e_100yr,tonnes,annual,24512314.27300213
SGP,2017,mineral-extraction,co2e_100yr,tonnes,annual,0.0
SGP,2017,power,co2e_100yr,tonnes,annual,20968566.57745602
SGP,2017,transportation,co2e_100yr,tonnes,annual,37115932.52177768
SGP,2017,waste,co2e_100yr,tonnes,annual,1186147.6041547111
SGP,2018,agriculture,co2e_100yr,tonnes,annual,13287.687336641096
SGP,2018,buildings,co2e_100yr,tonnes,annual,924720.0262732916
SGP,2018,fluorinated-gases,co2e_100yr,tonnes,annual,8704450.874605995
SGP,2018,forestry-and-land-use,co2e_100yr,tonnes,annual,-94325.35102277805
SGP,2018,fossil-fuel-operations,co2e_100yr,tonnes,annual,15035676.17674644
SGP,2018,manufacturing,co2e_100yr,tonnes,annual,22434367.595457967
SGP,2018,mineral-extraction,co2e_100yr,tonnes,annual,0.0
SGP,2018,power,co2e_100yr,tonnes,annual,20767132.076045714
SGP,2018,transportation,co2e_100yr,tonnes,annual,38018217.38478383
SGP,2018,waste,co2e_100yr,tonnes,annual,1200446.6816468928
SGP,2019,agriculture,co2e_100yr,tonnes,annual,12721.297101888676
SGP,2019,buildings,co2e_100yr,tonnes,annual,903851.6604288446
SGP,2019,fluorinated-gases,co2e_100yr,tonnes,annual,9508140.917178996
SGP,2019,forestry-and-land-use,co2e_100yr,tonnes,annual,236009.0373522702
SGP,2019,fossil-fuel-operations,co2e_100yr,tonnes,annual,14000489.245534554
SGP,2019,manufacturing,co2e_100yr,tonnes,annual,24176462.857650794
SGP,2019,mineral-extraction,co2e_100yr,tonnes,annual,0.0
SGP,2019,power,co2e_100yr,tonnes,annual,21119392.83803573
SGP,2019,transportation,co2e_100yr,tonnes,annual,39563480.05203742
SGP,2019,waste,co2e_100yr,tonnes,annual,1214437.838213001
SGP,2020,agriculture,co2e_100yr,tonnes,annual,12713.563412547304
SGP,2020,buildings,co2e_100yr,tonnes,annual,855008.9789542825
SGP,2020,fluorinated-gases,co2e_100yr,tonnes,annual,10368422.305562995
SGP,2020,forestry-and-land-use,co2e_100yr,tonnes,annual,-193112.05209741284
SGP,2020,fossil-fuel-operations,co2e_100yr,tonnes,annual,11370533.247072686
SGP,2020,manufacturing,co2e_100yr,tonnes,annual,23465944.933804255
SGP,2020,mineral-extraction,co2e_100yr,tonnes,annual,0.0
SGP,2020,power,co2e_100yr,tonnes,annual,20750173.272183936
SGP,2020,transportation,co2e_100yr,tonnes,annual,30426698.094925344
SGP,2020,waste,co2e_100yr,tonnes,annual,1222707.4577512196
SGP,2021,agriculture,co2e_100yr,tonnes,annual,12615.026671838918
